episode,win_rate,epsilon,total_reward,enemy
1,0.0,0.2,584.0816666666681,Gem2_Ec
2,0.0,0.1996,929.1899999999985,Gem2_Ec
301,0.0,0.17,634.9246666666653,Gem2_Ec
302,0.0,0.16966,562.5286666666658,Gem2_Ec
303,0.0,0.16932068,171.77,Gem2_Ec
304,0.0,0.16898203864,411.74833333333333,Gem1_Rt
305,0.0,0.16864407456272,246.21000000000024,Gem3_Rs
306,0.0,0.16830678641359453,510.3176666666673,Gem2_Ec
307,0.0,0.16797017284076735,430.52933333333414,Gem2_Ec
308,0.0,0.1676342324950858,237.8099999999995,Gem3_Rs
309,11.11111111111111,0.16729896403009561,2678.2096666666753,Killer 
310,10.0,0.1669643661020354,422.22033333333445,Gem1_Rt
311,9.090909090909092,0.16663043736983135,477.8899999999999,Gem1_Rt
312,8.333333333333332,0.16629717649509168,255.46066666666675,Gem3_Rs
313,7.6923076923076925,0.1659645821421015,260.63533333333305,Gem3_Rs
314,14.285714285714285,0.1656326529778173,6159.235666666633,booon2
315,13.333333333333334,0.16530138767186164,1585.0799999999997,Gem1_Rt
316,12.5,0.16497078489651792,338.18766666666716,Gem4_Th
317,11.76470588235294,0.16464084332672488,253.357333333333,Gem3_Rs
318,11.11111111111111,0.16431156164007144,577.1299999999983,Gem6_Ct
319,10.526315789473683,0.1639829385167913,173.2026666666668,Gem1_Rt
320,10.0,0.16365497263975773,229.53000000000029,Gem3_Rs
321,14.285714285714285,0.1633276626944782,699.520666666667,Claude 
322,13.636363636363635,0.16300100736908926,248.66000000000005,Gem2_Ec
323,13.043478260869565,0.1626750053543511,169.70033333333373,Gem1_Rt
324,12.5,0.16234965534364237,873.6396666666852,Nemesis
325,12.0,0.16202495603295508,231.08633333333324,Gem3_Rs
326,11.538461538461538,0.16170090612088917,806.1500000000036,Gem1_Rt
327,11.11111111111111,0.1613775043086474,936.9460000000016,Gem2_Ec
328,10.714285714285714,0.1610547493000301,126.45000000000014,Gem3_Rs
329,10.344827586206897,0.16073263980143004,168.33966666666666,Gem3_Rs
330,10.0,0.16041117452182718,254.94933333333336,Gem2_Ec
331,9.67741935483871,0.16009035217278353,175.63000000000028,Gem3_Rs
332,9.375,0.15977017146843797,230.21066666666698,Gem1_Rt
333,9.090909090909092,0.1594506311255011,483.42999999999824,Gem5_Op
334,11.76470588235294,0.15913172986325008,3740.6330000000085,Claude 
335,11.428571428571429,0.1588134664035236,238.67999999999992,Gem3_Rs
336,11.11111111111111,0.15849583947071655,268.27266666666696,Gem3_Rs
337,10.81081081081081,0.15817884779177513,526.6876666666669,Gem2_Ec
338,10.526315789473683,0.15786249009619158,733.7543333333334,Gem1_Rt
339,10.256410256410255,0.1575467651159992,205.79000000000056,Gem5_Op
340,10.0,0.1572316715857672,663.5133333333312,Gem6_Ct
341,9.75609756097561,0.15691720824259567,1639.826999999997,Nemesis
342,9.523809523809524,0.15660337382611048,233.532,Gem5_Op
343,9.30232558139535,0.15629016707845825,843.6376666666669,Gem1_Rt
344,9.090909090909092,0.15597758674430134,546.3199999999999,Gem7_Im
